Pays,Serie,Valeurs 2017
Pérou,"PIB par habitant, ($ PPA internationaux courants)",12506.52938
Philippines,"Dette du gouvernement central, total (% du PIB)",
Philippines,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",621258.8
Philippines,Total de dette extérieure (% du RNB),3.072342738
Philippines,Valeur actuelle de la dette extérieure ($ US courants),
Philippines,"Compte de capitaux nets (BDP, $ US courants)",69242704.13
Philippines,Taux d’intérêt des dépôts (%),1.8785
Philippines,Taux d’intérêt des prêts (%),5.62725
Philippines,Taux d’intérêt réel (%),3.231999269
Philippines,Croissance du PIB (% annuel),6.930988326
Philippines,Croissance du PIB par habitant (% annuel),5.396653106
Philippines,PIB ($ US courants),3.28E+11
Philippines,PIB par habitant ($ US courants),3123.245642
Philippines,PIB par habitant ($ US constants de 2010),3338.441533
Philippines,PIB ($ US constants de 2010),3.51E+11
Philippines,RNB ($ US courants),3.65E+11
Philippines,RNB (dollars US constants 2010),3.89E+11
Philippines,Croissance du RNB (% annuel),6.81740652
Philippines,Croissance du RNB par habitant (% annuel),5.284701067
Philippines,RNB par habitant en PPA (dollars internationaux constants de 2011),9016.762194
Philippines,"RNB par habitant, ($ PPA internationaux courants)",9020
Philippines,"PIB par habitant, ($ PPA internationaux constants de 2011)",8120.868793
Philippines,"PIB par habitant, ($ PPA internationaux courants)",8120.868793
Pologne,"Dette du gouvernement central, total (% du PIB)",
Pologne,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Pologne,Total de dette extérieure (% du RNB),
Pologne,Valeur actuelle de la dette extérieure ($ US courants),
Pologne,"Compte de capitaux nets (BDP, $ US courants)",6795000000
Pologne,Taux d’intérêt des dépôts (%),
Pologne,Taux d’intérêt des prêts (%),
Pologne,Taux d’intérêt réel (%),
Pologne,Croissance du PIB (% annuel),4.830656005
Pologne,Croissance du PIB par habitant (% annuel),4.817573853
Pologne,PIB ($ US courants),5.27E+11
Pologne,PIB par habitant ($ US courants),13864.68176
Pologne,PIB par habitant ($ US constants de 2010),13604.541
Pologne,PIB ($ US constants de 2010),5.17E+11
Pologne,RNB ($ US courants),5.05E+11
Pologne,RNB (dollars US constants 2010),4.95E+11
Pologne,Croissance du RNB (% annuel),4.929231348
Pologne,Croissance du RNB par habitant (% annuel),4.916136894
Pologne,RNB par habitant en PPA (dollars internationaux constants de 2011),28817.10086
Pologne,"RNB par habitant, ($ PPA internationaux courants)",28820
Pologne,"PIB par habitant, ($ PPA internationaux constants de 2011)",30064.50348
Pologne,"PIB par habitant, ($ PPA internationaux courants)",30064.50348
Polynésie française,"Dette du gouvernement central, total (% du PIB)",
Polynésie française,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Polynésie française,Total de dette extérieure (% du RNB),
Polynésie française,Valeur actuelle de la dette extérieure ($ US courants),
Polynésie française,"Compte de capitaux nets (BDP, $ US courants)",
Polynésie française,Taux d’intérêt des dépôts (%),
Polynésie française,Taux d’intérêt des prêts (%),
Polynésie française,Taux d’intérêt réel (%),
Polynésie française,Croissance du PIB (% annuel),4.292633631
Polynésie française,Croissance du PIB par habitant (% annuel),3.713960377
Polynésie française,PIB ($ US courants),
Polynésie française,PIB par habitant ($ US courants),
Polynésie française,PIB par habitant ($ US constants de 2010),
Polynésie française,PIB ($ US constants de 2010),
Polynésie française,RNB ($ US courants),
Polynésie française,RNB (dollars US constants 2010),
Polynésie française,Croissance du RNB (% annuel),
Polynésie française,Croissance du RNB par habitant (% annuel),
Polynésie française,RNB par habitant en PPA (dollars internationaux constants de 2011),
Polynésie française,"RNB par habitant, ($ PPA internationaux courants)",
Polynésie française,"PIB par habitant, ($ PPA internationaux constants de 2011)",
Polynésie française,"PIB par habitant, ($ PPA internationaux courants)",
Porto Rico,"Dette du gouvernement central, total (% du PIB)",
Porto Rico,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Porto Rico,Total de dette extérieure (% du RNB),
Porto Rico,Valeur actuelle de la dette extérieure ($ US courants),
Porto Rico,"Compte de capitaux nets (BDP, $ US courants)",
Porto Rico,Taux d’intérêt des dépôts (%),
Porto Rico,Taux d’intérêt des prêts (%),
Porto Rico,Taux d’intérêt réel (%),
Porto Rico,Croissance du PIB (% annuel),-2.885954759
Porto Rico,Croissance du PIB par habitant (% annuel),-0.509099449
Porto Rico,PIB ($ US courants),1.03E+11
Porto Rico,PIB par habitant ($ US courants),31108.76057
Porto Rico,PIB par habitant ($ US constants de 2010),29809.2177
Porto Rico,PIB ($ US constants de 2010),99124174302
Porto Rico,RNB ($ US courants),69049500000
Porto Rico,RNB (dollars US constants 2010),64850518929
Porto Rico,Croissance du RNB (% annuel),-4.180516656
Porto Rico,Croissance du RNB par habitant (% annuel),-1.835345603
Porto Rico,RNB par habitant en PPA (dollars internationaux constants de 2011),22937.67712
Porto Rico,"RNB par habitant, ($ PPA internationaux courants)",22940
Porto Rico,"PIB par habitant, ($ PPA internationaux constants de 2011)",34363.75463
Porto Rico,"PIB par habitant, ($ PPA internationaux courants)",34363.75463
Portugal,"Dette du gouvernement central, total (% du PIB)",
Portugal,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Portugal,Total de dette extérieure (% du RNB),
Portugal,Valeur actuelle de la dette extérieure ($ US courants),
Portugal,"Compte de capitaux nets (BDP, $ US courants)",1904662905
Portugal,Taux d’intérêt des dépôts (%),
Portugal,Taux d’intérêt des prêts (%),
Portugal,Taux d’intérêt réel (%),
Portugal,Croissance du PIB (% annuel),3.506345285
Portugal,Croissance du PIB par habitant (% annuel),3.759094389
Portugal,PIB ($ US courants),2.21E+11
Portugal,PIB par habitant ($ US courants),21437.3475
Portugal,PIB par habitant ($ US constants de 2010),20433.26671
Portugal,PIB ($ US constants de 2010),2.10E+11
Portugal,RNB ($ US courants),2.16E+11
Portugal,RNB (dollars US constants 2010),2.06E+11
Portugal,Croissance du RNB (% annuel),3.601503001
Portugal,Croissance du RNB par habitant (% annuel),3.854484468
Portugal,RNB par habitant en PPA (dollars internationaux constants de 2011),32269.04155
Portugal,"RNB par habitant, ($ PPA internationaux courants)",32270
Portugal,"PIB par habitant, ($ PPA internationaux constants de 2011)",33044.71674
Portugal,"PIB par habitant, ($ PPA internationaux courants)",33044.71674
Qatar,"Dette du gouvernement central, total (% du PIB)",
Qatar,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Qatar,Total de dette extérieure (% du RNB),
Qatar,Valeur actuelle de la dette extérieure ($ US courants),
Qatar,"Compte de capitaux nets (BDP, $ US courants)",-467582417.6
Qatar,Taux d’intérêt des dépôts (%),2.906176311
Qatar,Taux d’intérêt des prêts (%),4.696532893
Qatar,Taux d’intérêt réel (%),-2.867711715
Qatar,Croissance du PIB (% annuel),-1.497604702
Qatar,Croissance du PIB par habitant (% annuel),-4.040775634
Qatar,PIB ($ US courants),1.61E+11
Qatar,PIB par habitant ($ US courants),59124.86727
Qatar,PIB par habitant ($ US constants de 2010),60262.7461
Qatar,PIB ($ US constants de 2010),1.64E+11
Qatar,RNB ($ US courants),1.61E+11
Qatar,RNB (dollars US constants 2010),
Qatar,Croissance du RNB (% annuel),-1.116956911
Qatar,Croissance du RNB par habitant (% annuel),-3.669955547
Qatar,RNB par habitant en PPA (dollars internationaux constants de 2011),91499.86316
Qatar,"RNB par habitant, ($ PPA internationaux courants)",91500
Qatar,"PIB par habitant, ($ PPA internationaux constants de 2011)",91738.7528
Qatar,"PIB par habitant, ($ PPA internationaux courants)",91738.7528
Chine - RAS de Macao,"Dette du gouvernement central, total (% du PIB)",
Chine - RAS de Macao,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Chine - RAS de Macao,Total de dette extérieure (% du RNB),
Chine - RAS de Macao,Valeur actuelle de la dette extérieure ($ US courants),
Chine - RAS de Macao,"Compte de capitaux nets (BDP, $ US courants)",-44817485.2
Chine - RAS de Macao,Taux d’intérêt des dépôts (%),0.045521318
Chine - RAS de Macao,Taux d’intérêt des prêts (%),5.25
Chine - RAS de Macao,Taux d’intérêt réel (%),3.03466824
Chine - RAS de Macao,Croissance du PIB (% annuel),9.983192244
Chine - RAS de Macao,Croissance du PIB par habitant (% annuel),8.260073121
Chine - RAS de Macao,PIB ($ US courants),50440941939
Chine - RAS de Macao,PIB par habitant ($ US courants),81019.47377
Chine - RAS de Macao,PIB par habitant ($ US constants de 2010),79064.97278
Chine - RAS de Macao,PIB ($ US constants de 2010),49208806475
Chine - RAS de Macao,RNB ($ US courants),44898143534
Chine - RAS de Macao,RNB (dollars US constants 2010),
Chine - RAS de Macao,Croissance du RNB (% annuel),
Chine - RAS de Macao,Croissance du RNB par habitant (% annuel),
Chine - RAS de Macao,RNB par habitant en PPA (dollars internationaux constants de 2011),112282.5204
Chine - RAS de Macao,"RNB par habitant, ($ PPA internationaux courants)",112280
Chine - RAS de Macao,"PIB par habitant, ($ PPA internationaux constants de 2011)",126144.1041
Chine - RAS de Macao,"PIB par habitant, ($ PPA internationaux courants)",126144.1041
République arabe syrienne,"Dette du gouvernement central, total (% du PIB)",
République arabe syrienne,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",206624
République arabe syrienne,Total de dette extérieure (% du RNB),0.003367917
République arabe syrienne,Valeur actuelle de la dette extérieure ($ US courants),
République arabe syrienne,"Compte de capitaux nets (BDP, $ US courants)",
République arabe syrienne,Taux d’intérêt des dépôts (%),
République arabe syrienne,Taux d’intérêt des prêts (%),
République arabe syrienne,Taux d’intérêt réel (%),
République arabe syrienne,Croissance du PIB (% annuel),-0.727486724
République arabe syrienne,Croissance du PIB par habitant (% annuel),1.420466896
République arabe syrienne,PIB ($ US courants),16112991412
République arabe syrienne,PIB par habitant ($ US courants),942.5189159
République arabe syrienne,PIB par habitant ($ US constants de 2010),
République arabe syrienne,PIB ($ US constants de 2010),15450273870
République arabe syrienne,RNB ($ US courants),15527357709
République arabe syrienne,RNB (dollars US constants 2010),
République arabe syrienne,Croissance du RNB (% annuel),
République arabe syrienne,Croissance du RNB par habitant (% annuel),
République arabe syrienne,RNB par habitant en PPA (dollars internationaux constants de 2011),
République arabe syrienne,"RNB par habitant, ($ PPA internationaux courants)",
République arabe syrienne,"PIB par habitant, ($ PPA internationaux constants de 2011)",
République arabe syrienne,"PIB par habitant, ($ PPA internationaux courants)",
République centrafricaine,"Dette du gouvernement central, total (% du PIB)",
République centrafricaine,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",16908502
République centrafricaine,Total de dette extérieure (% du RNB),1.821445608
République centrafricaine,Valeur actuelle de la dette extérieure ($ US courants),
République centrafricaine,"Compte de capitaux nets (BDP, $ US courants)",
République centrafricaine,Taux d’intérêt des dépôts (%),2.45
République centrafricaine,Taux d’intérêt des prêts (%),
République centrafricaine,Taux d’intérêt réel (%),
République centrafricaine,Croissance du PIB (% annuel),4.527278213
République centrafricaine,Croissance du PIB par habitant (% annuel),3.200452519
République centrafricaine,PIB ($ US courants),2072349794
République centrafricaine,PIB par habitant ($ US courants),450.9006579
République centrafricaine,PIB par habitant ($ US constants de 2010),404.0024605
République centrafricaine,PIB ($ US constants de 2010),1856804594
République centrafricaine,RNB ($ US courants),2177935400
République centrafricaine,RNB (dollars US constants 2010),1936849646
République centrafricaine,Croissance du RNB (% annuel),7.592468113
République centrafricaine,Croissance du RNB par habitant (% annuel),6.226734176
République centrafricaine,RNB par habitant en PPA (dollars internationaux constants de 2011),959.3100891
République centrafricaine,"RNB par habitant, ($ PPA internationaux courants)",960
République centrafricaine,"PIB par habitant, ($ PPA internationaux constants de 2011)",912.8030453
République centrafricaine,"PIB par habitant, ($ PPA internationaux courants)",912.8030453
République démocratique populaire lao,"Dette du gouvernement central, total (% du PIB)",
République démocratique populaire lao,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",37441.9
République démocratique populaire lao,Total de dette extérieure (% du RNB),4.541938446
République démocratique populaire lao,Valeur actuelle de la dette extérieure ($ US courants),
République démocratique populaire lao,"Compte de capitaux nets (BDP, $ US courants)",21844068.85
République démocratique populaire lao,Taux d’intérêt des dépôts (%),
République démocratique populaire lao,Taux d’intérêt des prêts (%),
République démocratique populaire lao,Taux d’intérêt réel (%),
République démocratique populaire lao,Croissance du PIB (% annuel),6.892530873
République démocratique populaire lao,Croissance du PIB par habitant (% annuel),5.244751345
République démocratique populaire lao,PIB ($ US courants),17071162084
République démocratique populaire lao,PIB par habitant ($ US courants),2455.211559
République démocratique populaire lao,PIB par habitant ($ US constants de 2010),2367.684293
République démocratique populaire lao,PIB ($ US constants de 2010),16503696158
République démocratique populaire lao,RNB ($ US courants),16170189392
République démocratique populaire lao,RNB (dollars US constants 2010),
République démocratique populaire lao,Croissance du RNB (% annuel),
République démocratique populaire lao,Croissance du RNB par habitant (% annuel),
République démocratique populaire lao,RNB par habitant en PPA (dollars internationaux constants de 2011),6874.763168
République démocratique populaire lao,"RNB par habitant, ($ PPA internationaux courants)",6870
République démocratique populaire lao,"PIB par habitant, ($ PPA internationaux constants de 2011)",7257.812107
République démocratique populaire lao,"PIB par habitant, ($ PPA internationaux courants)",7257.812107
République dominicaine,"Dette du gouvernement central, total (% du PIB)",
République dominicaine,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",155314.7
République dominicaine,Total de dette extérieure (% du RNB),3.97694582
République dominicaine,Valeur actuelle de la dette extérieure ($ US courants),
République dominicaine,"Compte de capitaux nets (BDP, $ US courants)",1500000
République dominicaine,Taux d’intérêt des dépôts (%),7.619166667
République dominicaine,Taux d’intérêt des prêts (%),15.41416667
République dominicaine,Taux d’intérêt réel (%),10.78195755
République dominicaine,Croissance du PIB (% annuel),4.666704677
République dominicaine,Croissance du PIB par habitant (% annuel),3.518071155
République dominicaine,PIB ($ US courants),79997975622
République dominicaine,PIB par habitant ($ US courants),7609.353275
République dominicaine,PIB par habitant ($ US constants de 2010),7556.85365
République dominicaine,PIB ($ US constants de 2010),79446041235
République dominicaine,RNB ($ US courants),76203984075
République dominicaine,RNB (dollars US constants 2010),75686817757
République dominicaine,Croissance du RNB (% annuel),4.244873321
République dominicaine,Croissance du RNB par habitant (% annuel),3.100869061
République dominicaine,RNB par habitant en PPA (dollars internationaux constants de 2011),15941.67145
République dominicaine,"RNB par habitant, ($ PPA internationaux courants)",15940
République dominicaine,"PIB par habitant, ($ PPA internationaux constants de 2011)",16735.36442
République dominicaine,"PIB par habitant, ($ PPA internationaux courants)",16735.36442
République kirghize,"Dette du gouvernement central, total (% du PIB)",
République kirghize,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",25395341.4
République kirghize,Total de dette extérieure (% du RNB),7.958199491
République kirghize,Valeur actuelle de la dette extérieure ($ US courants),
République kirghize,"Compte de capitaux nets (BDP, $ US courants)",131327955.7
République kirghize,Taux d’intérêt des dépôts (%),2.753195738
République kirghize,Taux d’intérêt des prêts (%),19.81918605
République kirghize,Taux d’intérêt réel (%),12.68917742
République kirghize,Croissance du PIB (% annuel),4.739937225
République kirghize,Croissance du PIB par habitant (% annuel),2.734091891
République kirghize,PIB ($ US courants),7702934800
République kirghize,PIB par habitant ($ US courants),1242.769643
République kirghize,PIB par habitant ($ US constants de 2010),1177.438736
République kirghize,PIB ($ US constants de 2010),7298000774
République kirghize,RNB ($ US courants),7331334800
République kirghize,RNB (dollars US constants 2010),6923136833
République kirghize,Croissance du RNB (% annuel),5.104409289
République kirghize,Croissance du RNB par habitant (% annuel),3.091584052
République kirghize,RNB par habitant en PPA (dollars internationaux constants de 2011),4803.232306
République kirghize,"RNB par habitant, ($ PPA internationaux courants)",4800
République kirghize,"PIB par habitant, ($ PPA internationaux constants de 2011)",5046.691535
République kirghize,"PIB par habitant, ($ PPA internationaux courants)",5046.691535
République slovaque,"Dette du gouvernement central, total (% du PIB)",
République slovaque,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
République slovaque,Total de dette extérieure (% du RNB),
République slovaque,Valeur actuelle de la dette extérieure ($ US courants),
République slovaque,"Compte de capitaux nets (BDP, $ US courants)",112898493.9
République slovaque,Taux d’intérêt des dépôts (%),
République slovaque,Taux d’intérêt des prêts (%),
République slovaque,Taux d’intérêt réel (%),
République slovaque,Croissance du PIB (% annuel),2.980187073
République slovaque,Croissance du PIB par habitant (% annuel),2.82050738
République slovaque,PIB ($ US courants),95157888667
République slovaque,PIB par habitant ($ US courants),17494.72879
République slovaque,PIB par habitant ($ US constants de 2010),17108.20358
République slovaque,PIB ($ US constants de 2010),93004273864
République slovaque,RNB ($ US courants),93432562490
République slovaque,RNB (dollars US constants 2010),91150797951
République slovaque,Croissance du RNB (% annuel),2.8787019
République slovaque,Croissance du RNB par habitant (% annuel),2.719179568
République slovaque,RNB par habitant en PPA (dollars internationaux constants de 2011),29516.49964
République slovaque,"RNB par habitant, ($ PPA internationaux courants)",29520
République slovaque,"PIB par habitant, ($ PPA internationaux constants de 2011)",30061.55147
République slovaque,"PIB par habitant, ($ PPA internationaux courants)",30061.55147
République tchèque,"Dette du gouvernement central, total (% du PIB)",
République tchèque,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
République tchèque,Total de dette extérieure (% du RNB),
République tchèque,Valeur actuelle de la dette extérieure ($ US courants),
République tchèque,"Compte de capitaux nets (BDP, $ US courants)",2015476379
République tchèque,Taux d’intérêt des dépôts (%),0.275124599
République tchèque,Taux d’intérêt des prêts (%),3.589743643
République tchèque,Taux d’intérêt réel (%),2.253349306
République tchèque,Croissance du PIB (% annuel),5.168724304
République tchèque,Croissance du PIB par habitant (% annuel),4.889722042
République tchèque,PIB ($ US courants),2.19E+11
République tchèque,PIB par habitant ($ US courants),20636.19995
République tchèque,PIB par habitant ($ US constants de 2010),19139.23988
République tchèque,PIB ($ US constants de 2010),2.03E+11
République tchèque,RNB ($ US courants),2.06E+11
République tchèque,RNB (dollars US constants 2010),1.91E+11
République tchèque,Croissance du RNB (% annuel),6.460788533
République tchèque,Croissance du RNB par habitant (% annuel),6.178358552
République tchèque,RNB par habitant en PPA (dollars internationaux constants de 2011),36626.68558
République tchèque,"RNB par habitant, ($ PPA internationaux courants)",36630
République tchèque,"PIB par habitant, ($ PPA internationaux constants de 2011)",38824.88792
République tchèque,"PIB par habitant, ($ PPA internationaux courants)",38824.88792
Roumanie,"Dette du gouvernement central, total (% du PIB)",
Roumanie,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",730811.2
Roumanie,Total de dette extérieure (% du RNB),9.849008922
Roumanie,Valeur actuelle de la dette extérieure ($ US courants),
Roumanie,"Compte de capitaux nets (BDP, $ US courants)",2565421460
Roumanie,Taux d’intérêt des dépôts (%),0.887671329
Roumanie,Taux d’intérêt des prêts (%),5.564516743
Roumanie,Taux d’intérêt réel (%),0.845769244
Roumanie,Croissance du PIB (% annuel),7.319448529
Roumanie,Croissance du PIB par habitant (% annuel),7.941558658
Roumanie,PIB ($ US courants),2.12E+11
Roumanie,PIB par habitant ($ US courants),10807.00917
Roumanie,PIB par habitant ($ US constants de 2010),10195.07473
Roumanie,PIB ($ US constants de 2010),2.00E+11
Roumanie,RNB ($ US courants),2.09E+11
Roumanie,RNB (dollars US constants 2010),1.97E+11
Roumanie,Croissance du RNB (% annuel),7.203158847
Roumanie,Croissance du RNB par habitant (% annuel),7.824594867
Roumanie,RNB par habitant en PPA (dollars internationaux constants de 2011),26756.3278
Roumanie,"RNB par habitant, ($ PPA internationaux courants)",26760
Roumanie,"PIB par habitant, ($ PPA internationaux constants de 2011)",27141.91933
Roumanie,"PIB par habitant, ($ PPA internationaux courants)",27141.91933
Royaume-Uni,"Dette du gouvernement central, total (% du PIB)",
Royaume-Uni,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Royaume-Uni,Total de dette extérieure (% du RNB),
Royaume-Uni,Valeur actuelle de la dette extérieure ($ US courants),
Royaume-Uni,"Compte de capitaux nets (BDP, $ US courants)",-2321009115
Royaume-Uni,Taux d’intérêt des dépôts (%),
Royaume-Uni,Taux d’intérêt des prêts (%),
Royaume-Uni,Taux d’intérêt réel (%),
Royaume-Uni,Croissance du PIB (% annuel),2.134453093
Royaume-Uni,Croissance du PIB par habitant (% annuel),1.442929368
Royaume-Uni,PIB ($ US courants),2.70E+12
Royaume-Uni,PIB par habitant ($ US courants),40857.75558
Royaume-Uni,PIB par habitant ($ US constants de 2010),45947.16434
Royaume-Uni,PIB ($ US constants de 2010),3.09E+12
Royaume-Uni,RNB ($ US courants),2.66E+12
Royaume-Uni,RNB (dollars US constants 2010),3.05E+12
Royaume-Uni,Croissance du RNB (% annuel),3.405862304
Royaume-Uni,Croissance du RNB par habitant (% annuel),2.705730223
Royaume-Uni,RNB par habitant en PPA (dollars internationaux constants de 2011),45771.00186
Royaume-Uni,"RNB par habitant, ($ PPA internationaux courants)",45770
Royaume-Uni,"PIB par habitant, ($ PPA internationaux constants de 2011)",46372.3866
Royaume-Uni,"PIB par habitant, ($ PPA internationaux courants)",46372.3866
Rwanda,"Dette du gouvernement central, total (% du PIB)",
Rwanda,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",1646058.6
Rwanda,Total de dette extérieure (% du RNB),2.730384041
Rwanda,Valeur actuelle de la dette extérieure ($ US courants),
Rwanda,"Compte de capitaux nets (BDP, $ US courants)",189706500.9
Rwanda,Taux d’intérêt des dépôts (%),7.715666667
Rwanda,Taux d’intérêt des prêts (%),17.17083333
Rwanda,Taux d’intérêt réel (%),8.329314948
Rwanda,Croissance du PIB (% annuel),3.976289694
Rwanda,Croissance du PIB par habitant (% annuel),1.267473099
Rwanda,PIB ($ US courants),9253098954
Rwanda,PIB par habitant ($ US courants),772.3169891
Rwanda,PIB par habitant ($ US constants de 2010),785.3046337
Rwanda,PIB ($ US constants de 2010),9408703404
Rwanda,RNB ($ US courants),8961653241
Rwanda,RNB (dollars US constants 2010),9111207698
Rwanda,Croissance du RNB (% annuel),3.517569747
Rwanda,Croissance du RNB par habitant (% annuel),0.820703839
Rwanda,RNB par habitant en PPA (dollars internationaux constants de 2011),1913.034071
Rwanda,"RNB par habitant, ($ PPA internationaux courants)",1910
Rwanda,"PIB par habitant, ($ PPA internationaux constants de 2011)",1975.248661
Rwanda,"PIB par habitant, ($ PPA internationaux courants)",1975.248661
Sainte-Lucie,"Dette du gouvernement central, total (% du PIB)",
Sainte-Lucie,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",2984261.2
Sainte-Lucie,Total de dette extérieure (% du RNB),2.526385341
Sainte-Lucie,Valeur actuelle de la dette extérieure ($ US courants),
Sainte-Lucie,"Compte de capitaux nets (BDP, $ US courants)",12527623.54
Sainte-Lucie,Taux d’intérêt des dépôts (%),1.6575
Sainte-Lucie,Taux d’intérêt des prêts (%),8.34
Sainte-Lucie,Taux d’intérêt réel (%),4.762670686
Sainte-Lucie,Croissance du PIB (% annuel),3.501752646
Sainte-Lucie,Croissance du PIB par habitant (% annuel),2.971531737
Sainte-Lucie,PIB ($ US courants),1996771444
Sainte-Lucie,PIB par habitant ($ US courants),11034.62985
Sainte-Lucie,PIB par habitant ($ US constants de 2010),10752.73852
Sainte-Lucie,PIB ($ US constants de 2010),1939631311
Sainte-Lucie,RNB ($ US courants),1889999333
Sainte-Lucie,RNB (dollars US constants 2010),
Sainte-Lucie,Croissance du RNB (% annuel),
Sainte-Lucie,Croissance du RNB par habitant (% annuel),
Sainte-Lucie,RNB par habitant en PPA (dollars internationaux constants de 2011),14130.1393
Sainte-Lucie,"RNB par habitant, ($ PPA internationaux courants)",14130
Sainte-Lucie,"PIB par habitant, ($ PPA internationaux constants de 2011)",14928.3961
Sainte-Lucie,"PIB par habitant, ($ PPA internationaux courants)",14928.3961
Saint-Kitts-et-Nevis,"Dette du gouvernement central, total (% du PIB)",
Saint-Kitts-et-Nevis,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Saint-Kitts-et-Nevis,Total de dette extérieure (% du RNB),
Saint-Kitts-et-Nevis,Valeur actuelle de la dette extérieure ($ US courants),
Saint-Kitts-et-Nevis,"Compte de capitaux nets (BDP, $ US courants)",44151210.96
Saint-Kitts-et-Nevis,Taux d’intérêt des dépôts (%),2.2675
Saint-Kitts-et-Nevis,Taux d’intérêt des prêts (%),9.0925
Saint-Kitts-et-Nevis,Taux d’intérêt réel (%),4.693603039
Saint-Kitts-et-Nevis,Croissance du PIB (% annuel),0.899999116
Saint-Kitts-et-Nevis,Croissance du PIB par habitant (% annuel),0.110808947
Saint-Kitts-et-Nevis,PIB ($ US courants),1060740741
Saint-Kitts-et-Nevis,PIB par habitant ($ US courants),20384.74788
Saint-Kitts-et-Nevis,PIB par habitant ($ US constants de 2010),17881.33093
Saint-Kitts-et-Nevis,PIB ($ US constants de 2010),1056232251
Saint-Kitts-et-Nevis,RNB ($ US courants),1011856815
Saint-Kitts-et-Nevis,RNB (dollars US constants 2010),
Saint-Kitts-et-Nevis,Croissance du RNB (% annuel),
Saint-Kitts-et-Nevis,Croissance du RNB par habitant (% annuel),
Saint-Kitts-et-Nevis,RNB par habitant en PPA (dollars internationaux constants de 2011),25739.42918
Saint-Kitts-et-Nevis,"RNB par habitant, ($ PPA internationaux courants)",25740
Saint-Kitts-et-Nevis,"PIB par habitant, ($ PPA internationaux constants de 2011)",26982.92958
Saint-Kitts-et-Nevis,"PIB par habitant, ($ PPA internationaux courants)",26982.92958
Saint-Marin,"Dette du gouvernement central, total (% du PIB)",
Saint-Marin,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Saint-Marin,Total de dette extérieure (% du RNB),
Saint-Marin,Valeur actuelle de la dette extérieure ($ US courants),
Saint-Marin,"Compte de capitaux nets (BDP, $ US courants)",
Saint-Marin,Taux d’intérêt des dépôts (%),1.83674169
Saint-Marin,Taux d’intérêt des prêts (%),2.230587405
Saint-Marin,Taux d’intérêt réel (%),0.478882931
Saint-Marin,Croissance du PIB (% annuel),0.258265466
Saint-Marin,Croissance du PIB par habitant (% annuel),-0.241968818
Saint-Marin,PIB ($ US courants),1528630707
Saint-Marin,PIB par habitant ($ US courants),45399.02906
Saint-Marin,PIB par habitant ($ US constants de 2010),43254.51853
Saint-Marin,PIB ($ US constants de 2010),1456422893
Saint-Marin,RNB ($ US courants),
Saint-Marin,RNB (dollars US constants 2010),
Saint-Marin,Croissance du RNB (% annuel),
Saint-Marin,Croissance du RNB par habitant (% annuel),
Saint-Marin,RNB par habitant en PPA (dollars internationaux constants de 2011),
Saint-Marin,"RNB par habitant, ($ PPA internationaux courants)",
Saint-Marin,"PIB par habitant, ($ PPA internationaux constants de 2011)",58867.01336
Saint-Marin,"PIB par habitant, ($ PPA internationaux courants)",58867.01336
Saint-Martin (fr),"Dette du gouvernement central, total (% du PIB)",
Saint-Martin (fr),"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Saint-Martin (fr),Total de dette extérieure (% du RNB),
Saint-Martin (fr),Valeur actuelle de la dette extérieure ($ US courants),
Saint-Martin (fr),"Compte de capitaux nets (BDP, $ US courants)",
Saint-Martin (fr),Taux d’intérêt des dépôts (%),
Saint-Martin (fr),Taux d’intérêt des prêts (%),
Saint-Martin (fr),Taux d’intérêt réel (%),
Saint-Martin (fr),Croissance du PIB (% annuel),
Saint-Martin (fr),Croissance du PIB par habitant (% annuel),
Saint-Martin (fr),PIB ($ US courants),
Saint-Martin (fr),PIB par habitant ($ US courants),
Saint-Martin (fr),PIB par habitant ($ US constants de 2010),
Saint-Martin (fr),PIB ($ US constants de 2010),
Saint-Martin (fr),RNB ($ US courants),
Saint-Martin (fr),RNB (dollars US constants 2010),
Saint-Martin (fr),Croissance du RNB (% annuel),
Saint-Martin (fr),Croissance du RNB par habitant (% annuel),
Saint-Martin (fr),RNB par habitant en PPA (dollars internationaux constants de 2011),
Saint-Martin (fr),"RNB par habitant, ($ PPA internationaux courants)",
